sgg_cd	sgg_nm	year	land_use	item	std	target	ratio
41550	안성시 보개면	2026	상업지역	도로접면	세로(가)	세각(불)	0.91
41550	안성시 보개면	2026	상업지역	도로접면	세로(가)	맹지	0.87
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	광대한면	1.25
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	광대소각	1.35
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	광대세각	1.31
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	중로한면	1.23
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	중로각지	1.24
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	소로한면	1.01
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	소로각지	1.09
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	세로(가)	0.96
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	세각(가)	1
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	세로(불)	0.85
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	세각(불)	0.88
41550	안성시 보개면	2026	상업지역	도로접면	세각(가)	맹지	0.84
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	광대한면	1.47
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	광대소각	1.59
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	광대세각	1.54
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	중로한면	1.44
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	중로각지	1.46
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	소로한면	1.19
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	소로각지	1.28
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	세로(가)	1.13
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	세각(가)	1.18
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	세로(불)	1
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	세각(불)	1.03
41550	안성시 보개면	2026	상업지역	도로접면	세로(불)	맹지	0.99
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	광대한면	1.43
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	광대소각	1.54
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	광대세각	1.5
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	중로한면	1.4
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	중로각지	1.41
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	소로한면	1.16
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	소로각지	1.24
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	세로(가)	1.1
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	세각(가)	1.14
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	세로(불)	0.97
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	세각(불)	1
41550	안성시 보개면	2026	상업지역	도로접면	세각(불)	맹지	0.96
41550	안성시 보개면	2026	상업지역	도로접면	맹지	광대한면	1.49
41550	안성시 보개면	2026	상업지역	도로접면	맹지	광대소각	1.61
41550	안성시 보개면	2026	상업지역	도로접면	맹지	광대세각	1.57
41550	안성시 보개면	2026	상업지역	도로접면	맹지	중로한면	1.46
41550	안성시 보개면	2026	상업지역	도로접면	맹지	중로각지	1.48
41550	안성시 보개면	2026	상업지역	도로접면	맹지	소로한면	1.21
41550	안성시 보개면	2026	상업지역	도로접면	맹지	소로각지	1.3
41550	안성시 보개면	2026	상업지역	도로접면	맹지	세로(가)	1.15
41550	안성시 보개면	2026	상업지역	도로접면	맹지	세각(가)	1.19
41550	안성시 보개면	2026	상업지역	도로접면	맹지	세로(불)	1.01
41550	안성시 보개면	2026	상업지역	도로접면	맹지	세각(불)	1.04
41550	안성시 보개면	2026	상업지역	도로접면	맹지	맹지	1
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	50m내	50m내	1
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	50m내	100m내	1.03
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	50m내	500m내	1.04
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	50m내	해당없음	1.07
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	100m내	50m내	0.97
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	100m내	100m내	1
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	100m내	500m내	1.01
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	100m내	해당없음	1.04
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	500m내	50m내	0.96
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	500m내	100m내	0.99
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	500m내	500m내	1
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	500m내	해당없음	1.03
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	해당없음	50m내	0.93
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	해당없음	100m내	0.96
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	해당없음	500m내	0.97
41550	안성시 보개면	2026	상업지역	철도.고속도로 등	해당없음	해당없음	1
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	50m내	50m내	1
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	50m내	100m내	1.05
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	50m내	500m내	1.07
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	50m내	해당없음	1.08
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	100m내	50m내	0.95
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	100m내	100m내	1
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	100m내	500m내	1.02
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	100m내	해당없음	1.03
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	500m내	50m내	0.93
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	500m내	100m내	0.98
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	500m내	500m내	1
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	500m내	해당없음	1.01
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	해당없음	50m내	0.93
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	해당없음	100m내	0.97
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	해당없음	500m내	0.99
41550	안성시 보개면	2026	상업지역	폐기물.수질오염	해당없음	해당없음	1
41550	안성시 보개면	2026	상업지역	변전소	50m내	50m내	1
41550	안성시 보개면	2026	상업지역	변전소	50m내	100m내	1.02
41550	안성시 보개면	2026	상업지역	변전소	50m내	600m내	1.04
41550	안성시 보개면	2026	상업지역	변전소	50m내	해당없음	1.05
41550	안성시 보개면	2026	상업지역	변전소	100m내	50m내	0.98
41550	안성시 보개면	2026	상업지역	변전소	100m내	100m내	1
41550	안성시 보개면	2026	상업지역	변전소	100m내	600m내	1.02
41550	안성시 보개면	2026	상업지역	변전소	100m내	해당없음	1.03
41550	안성시 보개면	2026	상업지역	변전소	600m내	50m내	0.96
41550	안성시 보개면	2026	상업지역	변전소	600m내	100m내	0.98
41550	안성시 보개면	2026	상업지역	변전소	600m내	600m내	1
41550	안성시 보개면	2026	상업지역	변전소	600m내	해당없음	1.01
41550	안성시 보개면	2026	상업지역	변전소	해당없음	50m내	0.95
41550	안성시 보개면	2026	상업지역	변전소	해당없음	100m내	0.97
41550	안성시 보개면	2026	상업지역	변전소	해당없음	600m내	0.99
41550	안성시 보개면	2026	상업지역	변전소	해당없음	해당없음	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	정방형	정방형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	정방형	가장형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	정방형	세장형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	정방형	사다리	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	정방형	부정형	0.95
41550	안성시 보개면	2026	상업지역	형상(전,답)	정방형	자루형	0.95
41550	안성시 보개면	2026	상업지역	형상(전,답)	가장형	정방형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	가장형	가장형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	가장형	세장형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	가장형	사다리	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	가장형	부정형	0.95
41550	안성시 보개면	2026	상업지역	형상(전,답)	가장형	자루형	0.95
41550	안성시 보개면	2026	상업지역	형상(전,답)	세장형	정방형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	세장형	가장형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	세장형	세장형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	세장형	사다리	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	세장형	부정형	0.95
41550	안성시 보개면	2026	상업지역	형상(전,답)	세장형	자루형	0.95
41550	안성시 보개면	2026	상업지역	형상(전,답)	사다리	정방형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	사다리	가장형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	사다리	세장형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	사다리	사다리	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	사다리	부정형	0.95
41550	안성시 보개면	2026	상업지역	형상(전,답)	사다리	자루형	0.95
41550	안성시 보개면	2026	상업지역	형상(전,답)	부정형	정방형	1.05
41550	안성시 보개면	2026	상업지역	형상(전,답)	부정형	가장형	1.05
41550	안성시 보개면	2026	상업지역	형상(전,답)	부정형	세장형	1.05
41550	안성시 보개면	2026	상업지역	형상(전,답)	부정형	사다리	1.05
41550	안성시 보개면	2026	상업지역	형상(전,답)	부정형	부정형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	부정형	자루형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	자루형	정방형	1.05
41550	안성시 보개면	2026	상업지역	형상(전,답)	자루형	가장형	1.05
41550	안성시 보개면	2026	상업지역	형상(전,답)	자루형	세장형	1.05
41550	안성시 보개면	2026	상업지역	형상(전,답)	자루형	사다리	1.05
41550	안성시 보개면	2026	상업지역	형상(전,답)	자루형	부정형	1
41550	안성시 보개면	2026	상업지역	형상(전,답)	자루형	자루형	1
41550	안성시 보개면	2026	상업지역	경작여건	보통	보통	1
41550	안성시 보개면	2026	상업지역	경작여건	보통	불리	0.7
41550	안성시 보개면	2026	상업지역	경작여건	불리	보통	1.43
41550	안성시 보개면	2026	상업지역	경작여건	불리	불리	1
41550	안성시 보개면	2026	상업지역	묘지소재불리여건	일반	일반	1
41550	안성시 보개면	2026	상업지역	묘지소재불리여건	일반	불리	1
41550	안성시 보개면	2026	상업지역	묘지소재불리여건	불리	일반	1
41550	안성시 보개면	2026	상업지역	묘지소재불리여건	불리	불리	1
41550	안성시 보개면	2026	공업지역	지목	전	전	1
41550	안성시 보개면	2026	공업지역	지목	전	답	1
41550	안성시 보개면	2026	공업지역	지목	전	과	1
41550	안성시 보개면	2026	공업지역	지목	전	목	0.96
41550	안성시 보개면	2026	공업지역	지목	전	임	0.94
41550	안성시 보개면	2026	공업지역	지목	전	대	1.17
41550	안성시 보개면	2026	공업지역	지목	전	장	1.17
41550	안성시 보개면	2026	공업지역	지목	전	차	1.17
41550	안성시 보개면	2026	공업지역	지목	전	주	1.17
41550	안성시 보개면	2026	공업지역	지목	전	창	1.1
41550	안성시 보개면	2026	공업지역	지목	전	잡	1.1
41550	안성시 보개면	2026	공업지역	지목	답	전	1
41550	안성시 보개면	2026	공업지역	지목	답	답	1
41550	안성시 보개면	2026	공업지역	지목	답	과	1
41550	안성시 보개면	2026	공업지역	지목	답	목	0.96
41550	안성시 보개면	2026	공업지역	지목	답	임	0.94
41550	안성시 보개면	2026	공업지역	지목	답	대	1.17
41550	안성시 보개면	2026	공업지역	지목	답	장	1.17
41550	안성시 보개면	2026	공업지역	지목	답	차	1.17
41550	안성시 보개면	2026	공업지역	지목	답	주	1.17
41550	안성시 보개면	2026	공업지역	지목	답	창	1.1
41550	안성시 보개면	2026	공업지역	지목	답	잡	1.1
41550	안성시 보개면	2026	공업지역	지목	과	전	1
41550	안성시 보개면	2026	공업지역	지목	과	답	1
41550	안성시 보개면	2026	공업지역	지목	과	과	1
41550	안성시 보개면	2026	공업지역	지목	과	목	0.96
41550	안성시 보개면	2026	공업지역	지목	과	임	0.94
41550	안성시 보개면	2026	공업지역	지목	과	대	1.17
41550	안성시 보개면	2026	공업지역	지목	과	장	1.17
41550	안성시 보개면	2026	공업지역	지목	과	차	1.17
41550	안성시 보개면	2026	공업지역	지목	과	주	1.17
41550	안성시 보개면	2026	공업지역	지목	과	창	1.1
41550	안성시 보개면	2026	공업지역	지목	과	잡	1.1
41550	안성시 보개면	2026	공업지역	지목	목	전	1.04
41550	안성시 보개면	2026	공업지역	지목	목	답	1.04
41550	안성시 보개면	2026	공업지역	지목	목	과	1.04
41550	안성시 보개면	2026	공업지역	지목	목	목	1
41550	안성시 보개면	2026	공업지역	지목	목	임	0.98
41550	안성시 보개면	2026	공업지역	지목	목	대	1.22
41550	안성시 보개면	2026	공업지역	지목	목	장	1.22
41550	안성시 보개면	2026	공업지역	지목	목	차	1.22
41550	안성시 보개면	2026	공업지역	지목	목	주	1.22
41550	안성시 보개면	2026	공업지역	지목	목	창	1.15
41550	안성시 보개면	2026	공업지역	지목	목	잡	1.15
41550	안성시 보개면	2026	공업지역	지목	임	전	1.06
41550	안성시 보개면	2026	공업지역	지목	임	답	1.06
41550	안성시 보개면	2026	공업지역	지목	임	과	1.06
41550	안성시 보개면	2026	공업지역	지목	임	목	1.02
41550	안성시 보개면	2026	공업지역	지목	임	임	1
41550	안성시 보개면	2026	공업지역	지목	임	대	1.24
41550	안성시 보개면	2026	공업지역	지목	임	장	1.24
41550	안성시 보개면	2026	공업지역	지목	임	차	1.24
41550	안성시 보개면	2026	공업지역	지목	임	주	1.24
41550	안성시 보개면	2026	공업지역	지목	임	창	1.17
41550	안성시 보개면	2026	공업지역	지목	임	잡	1.17
41550	안성시 보개면	2026	공업지역	지목	대	전	0.85
41550	안성시 보개면	2026	공업지역	지목	대	답	0.85
41550	안성시 보개면	2026	공업지역	지목	대	과	0.85
41550	안성시 보개면	2026	공업지역	지목	대	목	0.82
41550	안성시 보개면	2026	공업지역	지목	대	임	0.8
41550	안성시 보개면	2026	공업지역	지목	대	대	1
41550	안성시 보개면	2026	공업지역	지목	대	장	1
41550	안성시 보개면	2026	공업지역	지목	대	차	1
41550	안성시 보개면	2026	공업지역	지목	대	주	1
41550	안성시 보개면	2026	공업지역	지목	대	창	0.94
41550	안성시 보개면	2026	공업지역	지목	대	잡	0.94
41550	안성시 보개면	2026	공업지역	지목	장	전	0.85
41550	안성시 보개면	2026	공업지역	지목	장	답	0.85
41550	안성시 보개면	2026	공업지역	지목	장	과	0.85
41550	안성시 보개면	2026	공업지역	지목	장	목	0.82
41550	안성시 보개면	2026	공업지역	지목	장	임	0.8
41550	안성시 보개면	2026	공업지역	지목	장	대	1
41550	안성시 보개면	2026	공업지역	지목	장	장	1
41550	안성시 보개면	2026	공업지역	지목	장	차	1
41550	안성시 보개면	2026	공업지역	지목	장	주	1
41550	안성시 보개면	2026	공업지역	지목	장	창	0.94
41550	안성시 보개면	2026	공업지역	지목	장	잡	0.94
41550	안성시 보개면	2026	공업지역	지목	차	전	0.85
41550	안성시 보개면	2026	공업지역	지목	차	답	0.85
41550	안성시 보개면	2026	공업지역	지목	차	과	0.85
41550	안성시 보개면	2026	공업지역	지목	차	목	0.82
41550	안성시 보개면	2026	공업지역	지목	차	임	0.8
41550	안성시 보개면	2026	공업지역	지목	차	대	1
41550	안성시 보개면	2026	공업지역	지목	차	장	1
41550	안성시 보개면	2026	공업지역	지목	차	차	1
41550	안성시 보개면	2026	공업지역	지목	차	주	1
41550	안성시 보개면	2026	공업지역	지목	차	창	0.94
41550	안성시 보개면	2026	공업지역	지목	차	잡	0.94
41550	안성시 보개면	2026	공업지역	지목	주	전	0.85
41550	안성시 보개면	2026	공업지역	지목	주	답	0.85
41550	안성시 보개면	2026	공업지역	지목	주	과	0.85
41550	안성시 보개면	2026	공업지역	지목	주	목	0.82
41550	안성시 보개면	2026	공업지역	지목	주	임	0.8
41550	안성시 보개면	2026	공업지역	지목	주	대	1
41550	안성시 보개면	2026	공업지역	지목	주	장	1
41550	안성시 보개면	2026	공업지역	지목	주	차	1
41550	안성시 보개면	2026	공업지역	지목	주	주	1
41550	안성시 보개면	2026	공업지역	지목	주	창	0.94
41550	안성시 보개면	2026	공업지역	지목	주	잡	0.94
41550	안성시 보개면	2026	공업지역	지목	창	전	0.91
41550	안성시 보개면	2026	공업지역	지목	창	답	0.91
41550	안성시 보개면	2026	공업지역	지목	창	과	0.91
41550	안성시 보개면	2026	공업지역	지목	창	목	0.87
41550	안성시 보개면	2026	공업지역	지목	창	임	0.85
41550	안성시 보개면	2026	공업지역	지목	창	대	1.06
41550	안성시 보개면	2026	공업지역	지목	창	장	1.06
41550	안성시 보개면	2026	공업지역	지목	창	차	1.06
41550	안성시 보개면	2026	공업지역	지목	창	주	1.06
41550	안성시 보개면	2026	공업지역	지목	창	창	1
41550	안성시 보개면	2026	공업지역	지목	창	잡	1
41550	안성시 보개면	2026	공업지역	지목	잡	전	0.91
41550	안성시 보개면	2026	공업지역	지목	잡	답	0.91
41550	안성시 보개면	2026	공업지역	지목	잡	과	0.91
41550	안성시 보개면	2026	공업지역	지목	잡	목	0.87
41550	안성시 보개면	2026	공업지역	지목	잡	임	0.85
41550	안성시 보개면	2026	공업지역	지목	잡	대	1.06
41550	안성시 보개면	2026	공업지역	지목	잡	장	1.06
41550	안성시 보개면	2026	공업지역	지목	잡	차	1.06
41550	안성시 보개면	2026	공업지역	지목	잡	주	1.06
41550	안성시 보개면	2026	공업지역	지목	잡	창	1
41550	안성시 보개면	2026	공업지역	지목	잡	잡	1
41550	안성시 보개면	2026	공업지역	토지면적	3300	3300	1
41550	안성시 보개면	2026	공업지역	토지면적	3300	16500	0.98
41550	안성시 보개면	2026	공업지역	토지면적	3300	33000	0.97
41550	안성시 보개면	2026	공업지역	토지면적	3300	66000	0.94
41550	안성시 보개면	2026	공업지역	토지면적	3300	그이상	0.93
41550	안성시 보개면	2026	공업지역	토지면적	16500	3300	1.02
41550	안성시 보개면	2026	공업지역	토지면적	16500	16500	1
41550	안성시 보개면	2026	공업지역	토지면적	16500	33000	0.99
41550	안성시 보개면	2026	공업지역	토지면적	16500	66000	0.96
41550	안성시 보개면	2026	공업지역	토지면적	16500	그이상	0.95
41550	안성시 보개면	2026	공업지역	토지면적	33000	3300	1.03
41550	안성시 보개면	2026	공업지역	토지면적	33000	16500	1.01
41550	안성시 보개면	2026	공업지역	토지면적	33000	33000	1
41550	안성시 보개면	2026	공업지역	토지면적	33000	66000	0.97
41550	안성시 보개면	2026	공업지역	토지면적	33000	그이상	0.96
41550	안성시 보개면	2026	공업지역	토지면적	66000	3300	1.06
41550	안성시 보개면	2026	공업지역	토지면적	66000	16500	1.04
41550	안성시 보개면	2026	공업지역	토지면적	66000	33000	1.03
41550	안성시 보개면	2026	공업지역	토지면적	66000	66000	1
41550	안성시 보개면	2026	공업지역	토지면적	66000	그이상	0.99
41550	안성시 보개면	2026	공업지역	토지면적	그이상	3300	1.08
41550	안성시 보개면	2026	공업지역	토지면적	그이상	16500	1.05
41550	안성시 보개면	2026	공업지역	토지면적	그이상	33000	1.04
41550	안성시 보개면	2026	공업지역	토지면적	그이상	66000	1.01
41550	안성시 보개면	2026	공업지역	토지면적	그이상	그이상	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	일반	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	자연경관	0.92
41550	안성시 보개면	2026	공업지역	용도지구	일반	시가경관	0.92
41550	안성시 보개면	2026	공업지역	용도지구	일반	특화경관	0.92
41550	안성시 보개면	2026	공업지역	용도지구	일반	기타경관	0.92
41550	안성시 보개면	2026	공업지역	용도지구	일반	고도지구	0.97
41550	안성시 보개면	2026	공업지역	용도지구	일반	방화지구	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	방재지구	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	역사보호	0.92
41550	안성시 보개면	2026	공업지역	용도지구	일반	시설보호	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	항만보호	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	공항보호	0.86
41550	안성시 보개면	2026	공업지역	용도지구	일반	공용보호	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	군사보호	0.92
41550	안성시 보개면	2026	공업지역	용도지구	일반	생태보호	0.92
41550	안성시 보개면	2026	공업지역	용도지구	일반	자연취락	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	집단취락	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	보호취락	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	주거진흥	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	산업진흥	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	관광진흥	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	복합진흥	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	특정진흥	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	특정용도	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	복합용도	1
41550	안성시 보개면	2026	공업지역	용도지구	일반	기타지구	1
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	일반	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	자연경관	1
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	시가경관	1
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	특화경관	1
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	기타경관	1
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	고도지구	1.05
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	방화지구	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	방재지구	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	역사보호	1
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	시설보호	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	항만보호	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	공항보호	0.93
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	공용보호	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	군사보호	1
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	생태보호	1
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	자연취락	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	집단취락	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	보호취락	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	주거진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	산업진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	관광진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	복합진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	특정진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	특정용도	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	복합용도	1.09
41550	안성시 보개면	2026	공업지역	용도지구	자연경관	기타지구	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	일반	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	자연경관	1
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	시가경관	1
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	특화경관	1
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	기타경관	1
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	고도지구	1.05
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	방화지구	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	방재지구	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	역사보호	1
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	시설보호	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	항만보호	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	공항보호	0.93
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	공용보호	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	군사보호	1
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	생태보호	1
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	자연취락	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	집단취락	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	보호취락	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	주거진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	산업진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	관광진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	복합진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	특정진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	특정용도	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	복합용도	1.09
41550	안성시 보개면	2026	공업지역	용도지구	시가경관	기타지구	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	일반	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	자연경관	1
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	시가경관	1
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	특화경관	1
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	기타경관	1
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	고도지구	1.05
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	방화지구	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	방재지구	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	역사보호	1
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	시설보호	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	항만보호	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	공항보호	0.93
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	공용보호	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	군사보호	1
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	생태보호	1
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	자연취락	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	집단취락	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	보호취락	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	주거진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	산업진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	관광진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	복합진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	특정진흥	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	특정용도	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	복합용도	1.09
41550	안성시 보개면	2026	공업지역	용도지구	특화경관	기타지구	1.09
41550	안성시 보개면	2026	공업지역	용도지구	기타경관	일반	1.09
41550	안성시 보개면	2026	공업지역	용도지구	기타경관	자연경관	1
41550	안성시 보개면	2026	공업지역	용도지구	기타경관	시가경관	1
41550	안성시 보개면	2026	공업지역	용도지구	기타경관	특화경관	1
41550	안성시 보개면	2026	공업지역	용도지구	기타경관	기타경관	1
41550	안성시 보개면	2026	공업지역	용도지구	기타경관	고도지구	1.05
